ID da Compra,ID do Cliente,ID do Produto,Data da Compra,Valor da Compra
3707,Cliente-357,Produto-55,2023-3-4,260.33
3708,Cliente-340,Produto-37,2023-2-20,74.77
3709,Cliente-344,Produto-13,2023-9-24,209.43
3710,Cliente-181,Produto-4,2023-2-5,310.07
3711,Cliente-23,Produto-86,2023-8-22,469.25
3712,Cliente-396,Produto-42,2023-3-11,421.46
3713,Cliente-69,Produto-98,2023-5-25,22.1
3714,Cliente-34,Produto-11,2023-11-1,260.42
3715,Cliente-366,Produto-13,2023-11-17,182.38
3716,Cliente-440,Produto-91,2023-2-15,356.49
3717,Cliente-304,Produto-2,2023-5-3,264.53
3718,Cliente-98,Produto-41,2023-10-27,153.2
3719,Cliente-477,Produto-68,2023-12-13,323.71
3720,Cliente-15,Produto-36,2023-12-23,418.72
3721,Cliente-32,Produto-33,2023-1-16,491.72
3722,Cliente-168,Produto-94,2023-7-18,216.61
3723,Cliente-80,Produto-78,2023-11-8,48.75
3724,Cliente-243,Produto-93,2023-11-25,131.72
3725,Cliente-237,Produto-65,2023-7-6,153.96
3726,Cliente-19,Produto-2,2023-12-15,205.25
3727,Cliente-404,Produto-70,2023-10-13,428.92
3728,Cliente-483,Produto-35,2023-2-26,171.78
3729,Cliente-117,Produto-14,2023-8-24,87.94
3730,Cliente-26,Produto-13,2023-10-25,481.71
3731,Cliente-187,Produto-93,2023-11-7,87.84
3732,Cliente-270,Produto-24,2023-8-7,499.4
3733,Cliente-295,Produto-48,2023-4-20,343.28
3734,Cliente-362,Produto-56,2023-7-9,39.76
3735,Cliente-39,Produto-91,2023-1-24,108.35
3736,Cliente-162,Produto-55,2023-1-19,481.17
3737,Cliente-414,Produto-56,2023-9-3,243.31
3738,Cliente-95,Produto-11,2023-1-18,143.2
3739,Cliente-109,Produto-30,2023-10-1,367.83
3740,Cliente-448,Produto-61,2023-2-26,156.05
3741,Cliente-311,Produto-15,2023-9-16,20.79
3742,Cliente-288,Produto-2,2023-9-3,150.42
3743,Cliente-270,Produto-47,2023-10-26,243.69
3744,Cliente-93,Produto-38,2023-9-4,335.37
3745,Cliente-238,Produto-61,2023-3-28,305.04
3746,Cliente-69,Produto-67,2023-11-18,354.15
3747,Cliente-126,Produto-76,2023-11-21,62.17
3748,Cliente-402,Produto-50,2023-8-11,110.22
3749,Cliente-209,Produto-53,2023-5-4,99.3
3750,Cliente-160,Produto-37,2023-10-24,121.27
3751,Cliente-133,Produto-65,2023-9-15,454.21
3752,Cliente-359,Produto-83,2023-8-20,332.11
3753,Cliente-81,Produto-69,2023-1-26,313.6
3754,Cliente-465,Produto-68,2023-6-25,244.48
3755,Cliente-103,Produto-28,2023-4-22,263.86
3756,Cliente-196,Produto-82,2023-10-23,19.33
3757,Cliente-296,Produto-27,2023-10-25,348.74
3758,Cliente-256,Produto-3,2023-12-20,397.11
3759,Cliente-453,Produto-96,2023-8-18,82.19
3760,Cliente-435,Produto-96,2023-2-23,283.86
3761,Cliente-104,Produto-83,2023-10-24,213.03
3762,Cliente-235,Produto-45,2023-3-6,280.94
3763,Cliente-142,Produto-62,2023-7-22,86.99
3764,Cliente-103,Produto-99,2023-4-14,32.81
3765,Cliente-416,Produto-7,2023-7-22,433.31
3766,Cliente-62,Produto-67,2023-10-11,90.88
3767,Cliente-221,Produto-95,2023-3-23,141.95
3768,Cliente-326,Produto-71,2023-2-8,440.44
3769,Cliente-473,Produto-52,2023-12-21,348.12
3770,Cliente-401,Produto-93,2023-9-13,479.98
3771,Cliente-486,Produto-88,2023-3-7,260.1
3772,Cliente-192,Produto-29,2023-12-21,334.13
3773,Cliente-257,Produto-43,2023-7-4,224.4
3774,Cliente-464,Produto-20,2023-6-16,455.77
3775,Cliente-82,Produto-30,2023-12-4,27.42
3776,Cliente-67,Produto-73,2023-3-2,399.28
3777,Cliente-323,Produto-56,2023-11-2,300.99
3778,Cliente-446,Produto-15,2023-11-9,116.52
3779,Cliente-433,Produto-25,2023-1-21,197.25
3780,Cliente-169,Produto-11,2023-10-12,50.46
3781,Cliente-288,Produto-73,2023-5-11,155.73
3782,Cliente-438,Produto-53,2023-9-1,172.65
3783,Cliente-206,Produto-62,2023-6-14,369.78
3784,Cliente-368,Produto-38,2023-3-3,310.87
3785,Cliente-355,Produto-94,2023-10-9,232.73
3786,Cliente-273,Produto-21,2023-9-27,301.64
3787,Cliente-389,Produto-19,2023-1-6,386.22
3788,Cliente-163,Produto-97,2023-6-22,158.94
3789,Cliente-295,Produto-9,2023-10-21,169.5
3790,Cliente-193,Produto-45,2023-5-2,259.04
3791,Cliente-299,Produto-40,2023-1-28,12.06
3792,Cliente-29,Produto-61,2023-7-13,202.93
3793,Cliente-244,Produto-67,2023-2-4,320.88
3794,Cliente-321,Produto-18,2023-2-20,128.65
3795,Cliente-219,Produto-20,2023-7-8,67.08
3796,Cliente-172,Produto-36,2023-3-14,391.86
3797,Cliente-309,Produto-28,2023-8-1,140.67
3798,Cliente-463,Produto-9,2023-6-23,316.68
3799,Cliente-148,Produto-91,2023-11-3,128.08
3800,Cliente-465,Produto-14,2023-4-1,459.24
3801,Cliente-455,Produto-37,2023-7-27,182.68
3802,Cliente-378,Produto-16,2023-9-9,272.09
3803,Cliente-65,Produto-94,2023-5-8,312.24
3804,Cliente-41,Produto-52,2023-2-28,475.12
3805,Cliente-401,Produto-94,2023-9-16,324.29
3806,Cliente-174,Produto-80,2023-5-23,488.62
3807,Cliente-18,Produto-42,2023-1-26,323.97
3808,Cliente-348,Produto-39,2023-2-6,43.16
3809,Cliente-360,Produto-19,2023-11-10,381.95
3810,Cliente-69,Produto-90,2023-11-25,396.14
3811,Cliente-472,Produto-36,2023-4-2,142.56
3812,Cliente-18,Produto-66,2023-10-2,297.61
3813,Cliente-468,Produto-22,2023-1-1,488.59
3814,Cliente-76,Produto-63,2023-2-18,315.12
3815,Cliente-59,Produto-6,2023-9-18,472.09
3816,Cliente-284,Produto-17,2023-3-7,266.01
3817,Cliente-460,Produto-70,2023-10-14,281.02
3818,Cliente-484,Produto-10,2023-9-22,165.5
3819,Cliente-245,Produto-60,2023-7-10,405.57
3820,Cliente-418,Produto-15,2023-12-10,428.41
3821,Cliente-152,Produto-71,2023-4-13,253.1
3822,Cliente-197,Produto-66,2023-10-1,215.07
3823,Cliente-433,Produto-98,2023-12-9,485.69
3824,Cliente-130,Produto-55,2023-10-21,256.45
3825,Cliente-221,Produto-85,2023-4-3,478.69
3826,Cliente-125,Produto-89,2023-6-8,157.92
3827,Cliente-437,Produto-17,2023-6-22,63.88
3828,Cliente-79,Produto-34,2023-2-4,92.17
3829,Cliente-369,Produto-39,2023-8-4,63.49
3830,Cliente-77,Produto-77,2023-12-9,74.12
3831,Cliente-414,Produto-79,2023-2-7,218.5
3832,Cliente-219,Produto-55,2023-9-21,193.92
3833,Cliente-366,Produto-66,2023-2-5,234.29
3834,Cliente-124,Produto-84,2023-7-4,13.64
3835,Cliente-204,Produto-32,2023-11-25,376.19
3836,Cliente-442,Produto-72,2023-7-27,294.46
3837,Cliente-40,Produto-23,2023-2-16,402.13
3838,Cliente-451,Produto-28,2023-6-10,434.07
3839,Cliente-322,Produto-92,2023-10-15,105.87
3840,Cliente-492,Produto-39,2023-4-27,196.05
3841,Cliente-278,Produto-65,2023-11-13,182.49
3842,Cliente-432,Produto-28,2023-6-23,231.88
3843,Cliente-288,Produto-66,2023-2-22,282.27
3844,Cliente-121,Produto-15,2023-4-27,360.28
3845,Cliente-331,Produto-80,2023-5-15,53.44
3846,Cliente-61,Produto-39,2023-3-21,71.74
3847,Cliente-263,Produto-88,2023-5-15,177.19
3848,Cliente-437,Produto-67,2023-10-18,272.06
3849,Cliente-112,Produto-27,2023-9-27,376.52
3850,Cliente-61,Produto-97,2023-12-14,43.28
3851,Cliente-69,Produto-78,2023-2-16,293.72
3852,Cliente-368,Produto-81,2023-9-4,25.3
3853,Cliente-99,Produto-29,2023-5-2,187.21
3854,Cliente-466,Produto-24,2023-5-26,370.11
3855,Cliente-117,Produto-55,2023-10-9,453.5
3856,Cliente-219,Produto-96,2023-6-1,230.88
3857,Cliente-420,Produto-95,2023-9-17,408.76
3858,Cliente-495,Produto-59,2023-8-26,91.94
3859,Cliente-249,Produto-84,2023-11-14,198.91
3860,Cliente-63,Produto-9,2023-1-28,21.24
3861,Cliente-353,Produto-100,2023-12-3,96.0
3862,Cliente-8,Produto-14,2023-9-25,162.68
3863,Cliente-314,Produto-85,2023-8-18,445.17
3864,Cliente-112,Produto-57,2023-7-7,189.54
3865,Cliente-77,Produto-2,2023-12-18,118.98
3866,Cliente-94,Produto-45,2023-10-13,48.38
3867,Cliente-200,Produto-44,2023-8-2,398.49
3868,Cliente-209,Produto-30,2023-10-27,390.82
3869,Cliente-287,Produto-89,2023-12-1,358.02
3870,Cliente-3,Produto-28,2023-10-25,258.09
3871,Cliente-479,Produto-67,2023-6-27,64.07
3872,Cliente-202,Produto-98,2023-10-24,215.07
3873,Cliente-268,Produto-60,2023-3-7,182.41
3874,Cliente-173,Produto-42,2023-6-27,479.65
3875,Cliente-299,Produto-60,2023-11-4,153.08
3876,Cliente-193,Produto-45,2023-12-22,421.9
3877,Cliente-245,Produto-28,2023-12-22,342.49
3878,Cliente-176,Produto-11,2023-12-13,255.95
3879,Cliente-374,Produto-79,2023-6-8,348.87
3880,Cliente-62,Produto-1,2023-12-20,148.25
3881,Cliente-206,Produto-72,2023-6-8,367.86
3882,Cliente-468,Produto-44,2023-9-22,358.34
3883,Cliente-440,Produto-95,2023-12-11,408.9
3884,Cliente-269,Produto-97,2023-7-23,419.37
3885,Cliente-196,Produto-46,2023-11-28,397.26
3886,Cliente-465,Produto-83,2023-4-2,304.46
3887,Cliente-6,Produto-97,2023-8-1,415.02
3888,Cliente-474,Produto-29,2023-10-2,134.12
3889,Cliente-394,Produto-91,2023-5-6,278.14
3890,Cliente-492,Produto-95,2023-9-18,37.95
3891,Cliente-404,Produto-15,2023-8-6,400.34
3892,Cliente-100,Produto-49,2023-12-18,320.58
3893,Cliente-15,Produto-71,2023-10-15,253.0
3894,Cliente-464,Produto-56,2023-9-7,239.1
3895,Cliente-450,Produto-11,2023-12-25,448.94
3896,Cliente-29,Produto-81,2023-1-12,222.23
3897,Cliente-300,Produto-4,2023-2-17,489.22
3898,Cliente-362,Produto-5,2023-9-22,137.0
3899,Cliente-220,Produto-19,2023-5-6,17.17
3900,Cliente-124,Produto-33,2023-8-28,200.99
3901,Cliente-391,Produto-49,2023-11-16,208.59
3902,Cliente-487,Produto-46,2023-11-7,23.09
3903,Cliente-354,Produto-96,2023-1-23,101.6
3904,Cliente-235,Produto-44,2023-11-27,286.92
3905,Cliente-369,Produto-10,2023-7-11,453.7
3906,Cliente-353,Produto-13,2023-1-13,392.57
3907,Cliente-188,Produto-56,2023-6-25,443.74
3908,Cliente-317,Produto-60,2023-6-10,269.57
3909,Cliente-85,Produto-54,2023-4-5,430.31
3910,Cliente-261,Produto-74,2023-8-26,51.37
3911,Cliente-259,Produto-57,2023-9-21,152.87
3912,Cliente-390,Produto-4,2023-8-18,343.42
3913,Cliente-388,Produto-76,2023-7-26,452.37
3914,Cliente-477,Produto-50,2023-8-1,133.12
3915,Cliente-261,Produto-43,2023-8-4,221.21
3916,Cliente-13,Produto-13,2023-8-5,34.7
3917,Cliente-245,Produto-37,2023-2-2,468.26
3918,Cliente-234,Produto-30,2023-11-11,130.36
3919,Cliente-58,Produto-77,2023-12-11,396.24
3920,Cliente-293,Produto-3,2023-11-26,246.6
3921,Cliente-51,Produto-66,2023-8-18,489.85
3922,Cliente-418,Produto-82,2023-7-27,259.98
3923,Cliente-411,Produto-19,2023-2-19,112.93
3924,Cliente-471,Produto-83,2023-3-2,325.36
3925,Cliente-78,Produto-91,2023-9-11,303.26
3926,Cliente-201,Produto-75,2023-5-5,100.1
3927,Cliente-380,Produto-100,2023-3-11,14.37
3928,Cliente-133,Produto-70,2023-12-10,444.95
3929,Cliente-318,Produto-1,2023-3-20,133.86
3930,Cliente-370,Produto-85,2023-2-14,324.9
3931,Cliente-409,Produto-88,2023-8-8,489.49
3932,Cliente-483,Produto-23,2023-7-7,385.3
3933,Cliente-27,Produto-26,2023-3-6,408.33
3934,Cliente-404,Produto-38,2023-11-8,255.15
3935,Cliente-215,Produto-17,2023-8-23,356.61
3936,Cliente-266,Produto-95,2023-10-14,214.64
3937,Cliente-474,Produto-2,2023-2-25,250.63
3938,Cliente-53,Produto-57,2023-4-23,34.5
3939,Cliente-178,Produto-75,2023-11-17,300.24
3940,Cliente-317,Produto-95,2023-8-28,410.07
3941,Cliente-454,Produto-76,2023-10-2,106.05
3942,Cliente-76,Produto-7,2023-2-26,126.94
3943,Cliente-76,Produto-87,2023-10-7,278.1
3944,Cliente-113,Produto-36,2023-9-6,28.2
3945,Cliente-295,Produto-68,2023-5-20,274.19
3946,Cliente-3,Produto-3,2023-5-1,328.77
3947,Cliente-208,Produto-97,2023-3-23,242.24
3948,Cliente-200,Produto-8,2023-12-3,333.05
3949,Cliente-215,Produto-92,2023-10-2,39.38
3950,Cliente-233,Produto-36,2023-12-25,207.56
3951,Cliente-196,Produto-69,2023-6-16,294.61
3952,Cliente-156,Produto-35,2023-4-24,444.63
3953,Cliente-120,Produto-92,2023-8-10,209.88
3954,Cliente-482,Produto-81,2023-7-22,101.46
3955,Cliente-321,Produto-39,2023-11-25,15.7
3956,Cliente-368,Produto-16,2023-11-16,132.72
3957,Cliente-173,Produto-64,2023-11-7,93.49
3958,Cliente-61,Produto-77,2023-10-14,150.0
3959,Cliente-161,Produto-26,2023-5-12,464.19
3960,Cliente-203,Produto-72,2023-1-26,281.77
3961,Cliente-62,Produto-4,2023-6-22,291.35
3962,Cliente-77,Produto-97,2023-12-8,303.85
3963,Cliente-170,Produto-100,2023-9-9,68.3
3964,Cliente-385,Produto-12,2023-2-23,431.25
3965,Cliente-318,Produto-10,2023-12-6,155.67
3966,Cliente-119,Produto-81,2023-6-25,484.12
3967,Cliente-209,Produto-37,2023-8-4,170.82
3968,Cliente-117,Produto-74,2023-4-6,382.54
3969,Cliente-284,Produto-92,2023-8-11,413.04
3970,Cliente-209,Produto-14,2023-9-1,463.55
3971,Cliente-403,Produto-87,2023-11-13,320.51
3972,Cliente-382,Produto-41,2023-3-7,496.53
3973,Cliente-339,Produto-16,2023-10-12,470.28
3974,Cliente-341,Produto-83,2023-10-22,59.6
3975,Cliente-452,Produto-3,2023-10-14,15.86
3976,Cliente-299,Produto-6,2023-12-26,114.51
3977,Cliente-12,Produto-42,2023-1-24,383.86
3978,Cliente-466,Produto-77,2023-12-16,32.33
3979,Cliente-29,Produto-99,2023-12-19,380.9
3980,Cliente-193,Produto-55,2023-5-11,450.54
3981,Cliente-65,Produto-11,2023-1-25,279.37
3982,Cliente-241,Produto-83,2023-8-22,414.54
3983,Cliente-396,Produto-45,2023-4-21,250.83
3984,Cliente-268,Produto-61,2023-1-5,360.99
3985,Cliente-178,Produto-9,2023-11-4,426.46
3986,Cliente-121,Produto-37,2023-5-7,486.8
3987,Cliente-375,Produto-8,2023-12-21,141.49
3988,Cliente-482,Produto-72,2023-1-14,311.61
3989,Cliente-267,Produto-68,2023-8-1,23.84
3990,Cliente-294,Produto-49,2023-12-4,388.24
3991,Cliente-63,Produto-46,2023-1-23,423.01
3992,Cliente-339,Produto-10,2023-4-14,211.72
3993,Cliente-465,Produto-15,2023-7-25,250.98
3994,Cliente-13,Produto-37,2023-7-22,240.55
3995,Cliente-93,Produto-7,2023-7-8,166.08
3996,Cliente-329,Produto-85,2023-1-11,281.26
3997,Cliente-94,Produto-56,2023-6-21,396.94
3998,Cliente-323,Produto-52,2023-4-23,241.01
3999,Cliente-343,Produto-41,2023-4-2,297.4
4000,Cliente-361,Produto-59,2023-11-14,311.0
4001,Cliente-370,Produto-27,2023-10-21,234.62
4002,Cliente-427,Produto-35,2023-11-24,248.49
4003,Cliente-379,Produto-9,2023-6-16,76.63
4004,Cliente-183,Produto-3,2023-3-17,102.01
4005,Cliente-5,Produto-48,2023-9-26,107.69
4006,Cliente-237,Produto-12,2023-1-17,210.64
4007,Cliente-369,Produto-27,2023-3-13,96.74
4008,Cliente-495,Produto-54,2023-9-11,34.63
4009,Cliente-489,Produto-98,2023-7-3,414.34
4010,Cliente-419,Produto-56,2023-5-18,394.67
4011,Cliente-136,Produto-27,2023-6-9,429.29
4012,Cliente-208,Produto-17,2023-12-2,335.57
4013,Cliente-404,Produto-35,2023-10-12,456.91
4014,Cliente-199,Produto-5,2023-4-15,489.21
4015,Cliente-339,Produto-79,2023-4-23,188.69
4016,Cliente-216,Produto-61,2023-3-13,197.24
4017,Cliente-322,Produto-3,2023-4-23,401.55
4018,Cliente-221,Produto-83,2023-9-10,227.92
4019,Cliente-481,Produto-50,2023-5-8,406.83
4020,Cliente-224,Produto-3,2023-6-27,157.45
4021,Cliente-481,Produto-68,2023-5-28,424.79
4022,Cliente-283,Produto-24,2023-6-14,170.01
4023,Cliente-448,Produto-54,2023-6-21,365.62
4024,Cliente-461,Produto-16,2023-10-16,405.71
4025,Cliente-318,Produto-73,2023-4-23,42.48
4026,Cliente-448,Produto-7,2023-1-13,371.43
4027,Cliente-365,Produto-20,2023-1-16,188.09
4028,Cliente-127,Produto-72,2023-8-20,350.23
4029,Cliente-491,Produto-4,2023-10-5,361.28
4030,Cliente-406,Produto-36,2023-9-7,417.8
4031,Cliente-242,Produto-35,2023-6-19,22.42
4032,Cliente-350,Produto-76,2023-4-25,447.57
4033,Cliente-458,Produto-20,2023-11-9,444.54
4034,Cliente-291,Produto-16,2023-10-2,289.91
4035,Cliente-412,Produto-78,2023-9-3,256.06
4036,Cliente-338,Produto-94,2023-4-11,11.93
4037,Cliente-291,Produto-26,2023-11-28,261.54
4038,Cliente-145,Produto-76,2023-4-14,100.47
4039,Cliente-280,Produto-22,2023-5-24,316.97
4040,Cliente-150,Produto-50,2023-7-6,463.52
4041,Cliente-146,Produto-70,2023-8-13,78.66
4042,Cliente-383,Produto-15,2023-10-8,469.41
4043,Cliente-459,Produto-22,2023-12-25,243.78
4044,Cliente-401,Produto-41,2023-8-26,461.18
4045,Cliente-82,Produto-96,2023-2-28,258.47
4046,Cliente-434,Produto-21,2023-1-5,470.6
4047,Cliente-46,Produto-66,2023-5-18,223.72
4048,Cliente-192,Produto-55,2023-3-10,175.7
4049,Cliente-473,Produto-60,2023-9-27,92.47
4050,Cliente-440,Produto-45,2023-4-1,248.05
4051,Cliente-170,Produto-69,2023-11-13,75.31
4052,Cliente-177,Produto-80,2023-3-4,283.0
4053,Cliente-323,Produto-53,2023-3-10,428.2
4054,Cliente-92,Produto-5,2023-10-1,314.41
4055,Cliente-180,Produto-63,2023-5-24,23.3
4056,Cliente-90,Produto-44,2023-1-22,40.37
4057,Cliente-48,Produto-41,2023-9-27,111.2
4058,Cliente-291,Produto-98,2023-6-25,488.48
4059,Cliente-125,Produto-95,2023-6-24,76.31
4060,Cliente-351,Produto-35,2023-11-25,22.01
4061,Cliente-289,Produto-76,2023-2-7,284.0
4062,Cliente-5,Produto-73,2023-5-19,332.68
4063,Cliente-487,Produto-35,2023-6-4,294.1
4064,Cliente-327,Produto-1,2023-4-15,238.24
4065,Cliente-142,Produto-24,2023-4-15,363.55
4066,Cliente-488,Produto-49,2023-10-22,36.16
4067,Cliente-383,Produto-87,2023-1-14,220.13
4068,Cliente-292,Produto-7,2023-12-27,305.23
4069,Cliente-466,Produto-78,2023-10-11,319.39
4070,Cliente-474,Produto-29,2023-1-8,215.68
4071,Cliente-182,Produto-73,2023-10-25,177.8
4072,Cliente-425,Produto-97,2023-6-20,325.11
4073,Cliente-237,Produto-21,2023-11-26,321.18
4074,Cliente-213,Produto-81,2023-8-1,286.43
4075,Cliente-283,Produto-79,2023-6-24,28.83
4076,Cliente-171,Produto-75,2023-4-18,396.84
4077,Cliente-387,Produto-71,2023-2-19,95.33
4078,Cliente-88,Produto-87,2023-2-15,432.71
4079,Cliente-400,Produto-94,2023-4-15,71.27
4080,Cliente-121,Produto-59,2023-5-19,236.4
4081,Cliente-237,Produto-5,2023-7-1,154.93
4082,Cliente-90,Produto-66,2023-7-22,490.29
4083,Cliente-484,Produto-62,2023-1-2,309.76
4084,Cliente-465,Produto-2,2023-9-5,377.09
4085,Cliente-362,Produto-61,2023-7-23,166.46
4086,Cliente-214,Produto-31,2023-4-6,367.37
4087,Cliente-77,Produto-10,2023-5-23,480.09
4088,Cliente-192,Produto-90,2023-12-8,66.17
4089,Cliente-368,Produto-18,2023-5-8,82.24
4090,Cliente-42,Produto-29,2023-8-3,220.21
4091,Cliente-333,Produto-33,2023-4-7,17.9
4092,Cliente-389,Produto-70,2023-11-19,165.17
4093,Cliente-129,Produto-48,2023-2-3,166.96
4094,Cliente-199,Produto-85,2023-12-28,249.36
4095,Cliente-57,Produto-46,2023-7-8,117.36
4096,Cliente-203,Produto-46,2023-1-28,256.04
4097,Cliente-407,Produto-74,2023-7-13,171.72
4098,Cliente-469,Produto-24,2023-6-7,262.24
4099,Cliente-259,Produto-31,2023-4-4,398.5
4100,Cliente-191,Produto-92,2023-4-21,95.35
4101,Cliente-415,Produto-52,2023-2-7,437.02
4102,Cliente-102,Produto-29,2023-4-2,58.2
4103,Cliente-204,Produto-17,2023-4-23,349.13
4104,Cliente-310,Produto-21,2023-8-14,80.97
4105,Cliente-347,Produto-65,2023-10-17,241.11
4106,Cliente-457,Produto-49,2023-8-6,98.7
4107,Cliente-311,Produto-12,2023-4-8,247.8
4108,Cliente-215,Produto-31,2023-9-2,58.65
4109,Cliente-389,Produto-44,2023-8-18,62.52
4110,Cliente-384,Produto-9,2023-2-22,452.78
4111,Cliente-308,Produto-84,2023-6-16,229.53
4112,Cliente-89,Produto-84,2023-9-17,352.32
4113,Cliente-289,Produto-81,2023-6-15,256.34
4114,Cliente-119,Produto-9,2023-9-6,288.51
4115,Cliente-418,Produto-58,2023-7-12,176.89
4116,Cliente-78,Produto-50,2023-12-7,198.13
4117,Cliente-248,Produto-82,2023-8-2,13.55
4118,Cliente-97,Produto-56,2023-1-21,33.82
4119,Cliente-338,Produto-24,2023-10-23,198.12
4120,Cliente-190,Produto-52,2023-6-27,325.64
4121,Cliente-256,Produto-70,2023-5-4,398.39
4122,Cliente-465,Produto-28,2023-7-26,53.61
4123,Cliente-439,Produto-6,2023-12-13,66.04
4124,Cliente-373,Produto-84,2023-5-22,173.28
4125,Cliente-379,Produto-19,2023-10-24,349.94
4126,Cliente-267,Produto-32,2023-11-28,341.2
4127,Cliente-128,Produto-79,2023-12-16,287.25
4128,Cliente-399,Produto-54,2023-3-15,192.72
4129,Cliente-403,Produto-35,2023-1-3,305.28
4130,Cliente-291,Produto-6,2023-12-15,452.89
4131,Cliente-211,Produto-54,2023-7-17,335.57
4132,Cliente-304,Produto-96,2023-7-13,44.68
4133,Cliente-104,Produto-74,2023-11-6,63.3
4134,Cliente-227,Produto-81,2023-7-15,119.77
4135,Cliente-358,Produto-100,2023-12-11,362.48
4136,Cliente-353,Produto-29,2023-10-13,381.29
4137,Cliente-294,Produto-38,2023-3-14,422.11
4138,Cliente-129,Produto-75,2023-3-28,238.26
4139,Cliente-97,Produto-60,2023-3-13,288.37
4140,Cliente-448,Produto-17,2023-7-6,80.12
4141,Cliente-386,Produto-3,2023-11-18,109.53
4142,Cliente-255,Produto-4,2023-7-23,342.57
4143,Cliente-183,Produto-51,2023-12-13,272.22
4144,Cliente-464,Produto-71,2023-11-10,25.53
4145,Cliente-51,Produto-98,2023-11-8,499.94
4146,Cliente-329,Produto-43,2023-4-28,90.65
4147,Cliente-8,Produto-98,2023-10-18,359.34
4148,Cliente-377,Produto-47,2023-5-18,345.92
4149,Cliente-33,Produto-56,2023-11-5,467.72
4150,Cliente-106,Produto-32,2023-12-15,224.97
4151,Cliente-83,Produto-73,2023-10-7,479.38
4152,Cliente-2,Produto-30,2023-3-27,39.35
4153,Cliente-382,Produto-39,2023-8-10,289.44
4154,Cliente-224,Produto-69,2023-11-2,47.75
4155,Cliente-398,Produto-18,2023-2-2,167.26
4156,Cliente-324,Produto-75,2023-2-23,145.77
4157,Cliente-73,Produto-82,2023-6-14,348.5
4158,Cliente-191,Produto-83,2023-3-10,364.45
4159,Cliente-371,Produto-96,2023-11-1,362.61
4160,Cliente-106,Produto-7,2023-7-15,306.11
4161,Cliente-275,Produto-69,2023-11-5,281.73
4162,Cliente-463,Produto-4,2023-5-26,144.53
4163,Cliente-270,Produto-89,2023-11-3,199.56
4164,Cliente-108,Produto-41,2023-7-17,35.03
4165,Cliente-413,Produto-23,2023-3-16,434.13
4166,Cliente-120,Produto-48,2023-6-10,236.58
4167,Cliente-53,Produto-90,2023-9-12,250.07
4168,Cliente-440,Produto-23,2023-11-26,135.64
4169,Cliente-107,Produto-96,2023-12-12,49.59
4170,Cliente-258,Produto-81,2023-6-18,270.89
4171,Cliente-410,Produto-19,2023-12-2,56.28
4172,Cliente-474,Produto-39,2023-7-7,266.19
4173,Cliente-392,Produto-66,2023-1-22,72.6
4174,Cliente-45,Produto-74,2023-1-21,285.16
4175,Cliente-268,Produto-49,2023-7-3,153.14
4176,Cliente-71,Produto-36,2023-7-13,420.53
4177,Cliente-375,Produto-63,2023-12-6,320.02
4178,Cliente-211,Produto-77,2023-5-20,37.65
4179,Cliente-400,Produto-52,2023-5-15,415.64
4180,Cliente-74,Produto-17,2023-10-13,37.1
4181,Cliente-123,Produto-98,2023-4-2,435.38
4182,Cliente-388,Produto-12,2023-9-7,35.72
4183,Cliente-78,Produto-47,2023-2-3,86.92
4184,Cliente-292,Produto-32,2023-7-11,63.61
4185,Cliente-31,Produto-88,2023-3-15,321.65
4186,Cliente-110,Produto-41,2023-4-13,58.6
4187,Cliente-20,Produto-59,2023-5-11,414.76
4188,Cliente-368,Produto-34,2023-1-5,58.37
4189,Cliente-417,Produto-10,2023-8-26,71.09
4190,Cliente-20,Produto-88,2023-10-27,206.52
4191,Cliente-266,Produto-19,2023-2-11,39.91
4192,Cliente-418,Produto-79,2023-3-28,114.29
4193,Cliente-120,Produto-68,2023-10-7,464.36
4194,Cliente-416,Produto-55,2023-3-16,395.57
4195,Cliente-7,Produto-89,2023-12-6,488.43
4196,Cliente-200,Produto-8,2023-7-4,285.65
4197,Cliente-484,Produto-14,2023-5-3,261.58
4198,Cliente-211,Produto-52,2023-7-2,271.75
4199,Cliente-416,Produto-26,2023-7-21,411.49
4200,Cliente-174,Produto-35,2023-8-28,57.03
4201,Cliente-444,Produto-24,2023-10-7,420.81
4202,Cliente-485,Produto-22,2023-1-15,87.68
4203,Cliente-404,Produto-45,2023-11-12,105.3
4204,Cliente-118,Produto-29,2023-10-3,40.85
4205,Cliente-176,Produto-24,2023-11-17,465.54
4206,Cliente-342,Produto-56,2023-12-23,295.3
4207,Cliente-419,Produto-23,2023-11-6,420.18
4208,Cliente-138,Produto-55,2023-11-21,493.58
4209,Cliente-154,Produto-12,2023-9-18,274.21
4210,Cliente-242,Produto-73,2023-1-11,373.52
4211,Cliente-159,Produto-2,2023-9-7,206.11
4212,Cliente-1,Produto-72,2023-2-16,154.97
4213,Cliente-341,Produto-19,2023-1-22,162.63
4214,Cliente-60,Produto-5,2023-9-14,112.02
4215,Cliente-465,Produto-6,2023-12-20,218.18
4216,Cliente-293,Produto-82,2023-3-7,100.57
4217,Cliente-327,Produto-44,2023-12-10,35.56
4218,Cliente-339,Produto-68,2023-5-20,445.95
4219,Cliente-166,Produto-63,2023-5-16,353.07
4220,Cliente-444,Produto-16,2023-8-5,144.67
4221,Cliente-494,Produto-73,2023-8-5,415.48
4222,Cliente-410,Produto-18,2023-7-18,218.94
4223,Cliente-338,Produto-13,2023-10-19,23.93
